age,money,salary,financial_products
24,924000000,25100000,301
16,17000000,47700000,403
29,16000000,29100000,249
34,50000000,71600000,234
76,595000000,55200000,218
19,332000000,36300000,465
33,716000000,25900000,128
45,115000000,34600000,442
62,26000000,73700000,191
95,529000000,86100000,364
4,413000000,76900000,310
11,744000000,93300000,369
69,605000000,50400000,188
71,894000000,98600000,237
67,618000000,66800000,382
11,663000000,67100000,458
39,160000000,63100000,138
24,342000000,40100000,10
74,899000000,60400000,117
97,731000000,85900000,200
58,92000000,82200000,231
43,912000000,97200000,423
81,878000000,79300000,449
55,479000000,34600000,475
61,745000000,40100000,350
59,360000000,82200000,205
95,410000000,29000000,343
21,878000000,81800000,307
63,683000000,87300000,194
39,563000000,34900000,201
94,632000000,80400000,57
46,381000000,56800000,458
50,426000000,85900000,312
58,35000000,96400000,279
22,917000000,85200000,181
98,806000000,40800000,308
10,499000000,91600000,440
4,416000000,78600000,276
72,274000000,75000000,241
95,678000000,64800000,438
6,445000000,27400000,261
93,380000000,45200000,383
28,477000000,65200000,206
58,533000000,92100000,225
71,786000000,78900000,151
8,766000000,32900000,48
9,877000000,25600000,222
23,396000000,43500000,384
31,222000000,99300000,406
57,673000000,35300000,255
24,310000000,36300000,41
88,796000000,53000000,41
66,961000000,92500000,336
54,291000000,93500000,23
64,193000000,36400000,285
29,10000000,87500000,435
19,698000000,34300000,150
7,653000000,57400000,61
55,767000000,96500000,174
72,360000000,28700000,350
62,228000000,91000000,454
54,314000000,88200000,33
18,369000000,97400000,449
44,182000000,25700000,172
5,645000000,69200000,190
93,403000000,33500000,297
48,882000000,84800000,88
35,346000000,25400000,18
27,579000000,98600000,141
76,415000000,51300000,223
4,644000000,85300000,70
77,592000000,65100000,283
76,786000000,57900000,288
64,681000000,50400000,273
23,934000000,83000000,264
92,242000000,28100000,313
23,544000000,49600000,91
66,59000000,91100000,412
85,154000000,51600000,370
98,601000000,99900000,64
99,366000000,52100000,373
59,514000000,49200000,370
27,518000000,25600000,51
4,930000000,59900000,471
98,533000000,45400000,70
20,681000000,74600000,183
99,64000000,91200000,182
51,590000000,71900000,470
7,0,45900000,128
12,175000000,63500000,233
79,524000000,97900000,82
82,815000000,44200000,409
63,516000000,64700000,84
68,721000000,54500000,183
48,514000000,98600000,427
26,867000000,46100000,446
5,506000000,64700000,466
51,908000000,94000000,148
14,220000000,75400000,78
11,55000000,72200000,344
50,930000000,57100000,163
60,842000000,70200000,408
90,269000000,97000000,418
23,594000000,68700000,232
19,227000000,99700000,326
10,298000000,54900000,72
42,79000000,82000000,384
7,808000000,76800000,34
64,569000000,24200000,101
43,916000000,69500000,471
28,487000000,55500000,227
32,510000000,74800000,69
64,92000000,94600000,292
54,561000000,43900000,392
57,598000000,82600000,468
97,86000000,47000000,396
76,470000000,54600000,197
2,319000000,89800000,80
14,805000000,77300000,362
58,654000000,67200000,278
29,297000000,33500000,324
69,315000000,86400000,167
94,743000000,66000000,4
90,829000000,92600000,344
42,244000000,80600000,328
74,581000000,57400000,171
14,624000000,56600000,356
68,660000000,51700000,281
2,671000000,93300000,91
29,39000000,31100000,94
44,472000000,47000000,62
21,648000000,67600000,297
41,806000000,92800000,74
63,415000000,29600000,400
66,585000000,92900000,118
31,420000000,43800000,61
24,75000000,96200000,71
32,110000000,33500000,226
7,744000000,67800000,395
18,150000000,55200000,443
42,236000000,53200000,319
20,690000000,62900000,397
31,106000000,59000000,204
97,413000000,57700000,205
61,252000000,73500000,383
52,318000000,95900000,442
76,840000000,92800000,448
94,202000000,53400000,171
30,99000000,79400000,458
36,752000000,38400000,443
77,986000000,55700000,3
21,434000000,47000000,302
100,902000000,60000000,58
59,706000000,50500000,268
49,452000000,87900000,52
61,879000000,88500000,377
7,828000000,86000000,421
94,272000000,67100000,40
100,220000000,63800000,384
63,416000000,69700000,404
95,922000000,25200000,29
77,973000000,31600000,213
99,268000000,31500000,48
82,630000000,27700000,372
37,38000000,97500000,159
67,468000000,27400000,178
19,822000000,69600000,328
21,45000000,49400000,269
11,655000000,58100000,167
3,776000000,26800000,232
35,466000000,87600000,306
41,120000000,51900000,243
6,371000000,25000000,474
78,938000000,96600000,185
71,222000000,40200000,347
69,23000000,45100000,404
97,269000000,49900000,121
44,770000000,41400000,202
27,782000000,86000000,241
54,614000000,56700000,429
54,494000000,83100000,440
78,889000000,51800000,351
100,188000000,96200000,464
2,127000000,39400000,149
42,81000000,94100000,117
16,22000000,63100000,119
16,312000000,87700000,293
83,349000000,73500000,271
78,415000000,86600000,200
2,769000000,38800000,58
73,290000000,58500000,168
66,702000000,28400000,40
32,968000000,31800000,152
88,776000000,59700000,158
37,623000000,77600000,14
81,388000000,86100000,416
84,994000000,55300000,372
61,271000000,35300000,150
40,495000000,62500000,233
2,722000000,86100000,448
83,598000000,30900000,11
68,324000000,44200000,185
83,189000000,84200000,314
44,847000000,75800000,270
15,162000000,28300000,327
9,578000000,65700000,445
6,148000000,64600000,148
83,110000000,25000000,434
79,880000000,53400000,292
48,935000000,61400000,35
52,711000000,88800000,273
69,771000000,61100000,281
63,190000000,87500000,385
84,98000000,67000000,231
91,858000000,26200000,425
37,190000000,86200000,459
85,970000000,30700000,406
24,404000000,89600000,462
26,603000000,28800000,325
86,795000000,44100000,69
49,416000000,32700000,20
36,102000000,44200000,268
7,418000000,85200000,365
27,885000000,28300000,111
65,471000000,89900000,435
7,748000000,50000000,226
18,489000000,86900000,265
21,582000000,73800000,27
28,971000000,41600000,314
1,281000000,76200000,358
66,361000000,91000000,201
55,848000000,84100000,336
54,566000000,69100000,142
37,925000000,82200000,59
10,328000000,39700000,452
29,729000000,79900000,143
2,72000000,68100000,290
93,485000000,83500000,380
45,310000000,92700000,434
96,341000000,47500000,439
54,150000000,48300000,125
70,788000000,45200000,348
75,69000000,26800000,256
74,259000000,35100000,241
84,470000000,67200000,210
66,203000000,99500000,61
29,543000000,96400000,459
4,751000000,33100000,163
37,526000000,86500000,42
18,180000000,28700000,263
67,782000000,43900000,366
70,63000000,31400000,331
9,805000000,26300000,137
60,389000000,42200000,389
46,273000000,39900000,153
82,234000000,33800000,307
100,331000000,45700000,165
19,945000000,69800000,9
19,617000000,29100000,420
44,875000000,55100000,140
99,814000000,34600000,266
79,518000000,27000000,426
7,821000000,30000000,215
71,290000000,85100000,474
12,930000000,70000000,164
58,756000000,86100000,419
57,122000000,60500000,41
42,452000000,54100000,471
12,152000000,75100000,30
56,41000000,87700000,194
99,341000000,25900000,273
32,296000000,39700000,243
15,312000000,54200000,138
76,11000000,63000000,468
75,53000000,76800000,78
44,263000000,24000000,329
61,919000000,58200000,418
78,129000000,60300000,268
48,377000000,30100000,22
12,359000000,44300000,201
20,723000000,46700000,173
1,479000000,78200000,468
1,681000000,63100000,90
61,828000000,80300000,211
14,318000000,71100000,252
100,504000000,72300000,198
93,620000000,79600000,332
58,781000000,92500000,119
97,757000000,42300000,473
61,674000000,37400000,351
41,413000000,78900000,372
52,243000000,63900000,14
13,146000000,27600000,269
55,875000000,59700000,312
60,910000000,79800000,359
42,130000000,39100000,424
75,76000000,36500000,371
31,305000000,56100000,423
2,347000000,53300000,476
13,379000000,74400000,195
51,133000000,88300000,139
90,577000000,69300000,264
94,335000000,59800000,197
31,69000000,47900000,381
76,966000000,30900000,145
30,514000000,34000000,183
63,786000000,92600000,210
95,382000000,49200000,245
21,347000000,90000000,95
96,618000000,30500000,72
44,890000000,84400000,197
12,685000000,65300000,185
38,129000000,91900000,127
85,200000000,83600000,243
31,347000000,82500000,62
56,316000000,64500000,160
38,872000000,43700000,136
60,868000000,32200000,211
63,267000000,70600000,388
99,788000000,44200000,397
28,386000000,25800000,110
11,383000000,71100000,229
66,730000000,34000000,206
69,578000000,55600000,446
13,243000000,62700000,239
88,163000000,71300000,398
96,675000000,54600000,409
89,742000000,51500000,37
75,674000000,53400000,92
87,53000000,67600000,3
43,23000000,72900000,91
94,713000000,24300000,177
69,133000000,25700000,346
53,372000000,66600000,41
83,386000000,68300000,217
99,639000000,87100000,110
46,771000000,40400000,300
83,48000000,50000000,197
80,387000000,75700000,5
71,27000000,96300000,377
12,556000000,51200000,401
82,995000000,85300000,261
42,861000000,93200000,315
88,439000000,57100000,364
29,59000000,38400000,73
29,827000000,86500000,164
60,377000000,84100000,262
80,273000000,85500000,263
76,534000000,42500000,130
43,244000000,31000000,218
41,899000000,28600000,252
38,568000000,76300000,399
58,723000000,50400000,261
3,305000000,38200000,476
96,336000000,89200000,403
100,548000000,63000000,230
37,555000000,97300000,123
16,150000000,64100000,192
51,672000000,98900000,142
23,898000000,70600000,187
69,153000000,97200000,136
19,206000000,71300000,422
15,772000000,89800000,187
49,508000000,54300000,107
24,800000000,83200000,167
68,775000000,87500000,271
90,270000000,96100000,300
27,341000000,73000000,231
70,997000000,88800000,7
93,134000000,33000000,181
83,239000000,35600000,476
30,327000000,80500000,34
89,146000000,78800000,452
47,383000000,24600000,129
59,386000000,42700000,293
35,328000000,35600000,202
17,113000000,45600000,153
9,76000000,75300000,458
82,41000000,89200000,460
41,183000000,40500000,423
6,778000000,56100000,282
31,956000000,79900000,126
23,772000000,80100000,385
9,170000000,41300000,317
19,706000000,57300000,125
53,464000000,71200000,210
70,926000000,70500000,299
36,19000000,25200000,469
16,318000000,43000000,476
100,223000000,39500000,191
83,766000000,93100000,320
66,836000000,47800000,267
82,316000000,53800000,183
92,218000000,33600000,252
87,781000000,77000000,385
7,79000000,83500000,197
53,693000000,42600000,390
9,823000000,28700000,157
28,386000000,75200000,406
21,391000000,68400000,240
62,140000000,34500000,324
59,281000000,48400000,199
17,867000000,45400000,215
14,516000000,49100000,449
55,522000000,98200000,241
34,148000000,91200000,31
4,555000000,79900000,185
12,219000000,77200000,452
98,845000000,39500000,65
83,988000000,40900000,26
85,283000000,30700000,71
82,612000000,38100000,118
48,415000000,70600000,404
28,784000000,31600000,450
57,784000000,94400000,452
66,972000000,93200000,32
77,556000000,64200000,283
49,382000000,49400000,458
25,919000000,25300000,136
19,932000000,90500000,158
59,325000000,85300000,323
43,375000000,55600000,472
80,148000000,92300000,45
95,305000000,61500000,73
84,814000000,92100000,288
28,288000000,98500000,377
55,566000000,71500000,427
50,36000000,28600000,330
94,196000000,51100000,255
85,614000000,99600000,50
66,745000000,60300000,283
39,961000000,76900000,4
5,587000000,47600000,350
29,158000000,76000000,459
60,125000000,53800000,346
24,238000000,56800000,263
12,9000000,77600000,242
41,639000000,37400000,195
32,535000000,60900000,458
41,382000000,28100000,352
38,487000000,61200000,134
75,557000000,57300000,347
65,286000000,27900000,64
48,138000000,77700000,193
85,832000000,46100000,243
97,403000000,74700000,375
70,872000000,35800000,314
38,253000000,58600000,233
100,163000000,43500000,306
44,929000000,64400000,346
57,6000000,60500000,149
69,422000000,28100000,135
84,179000000,65300000,126
43,603000000,72300000,245
41,165000000,27700000,231
38,555000000,69300000,348
86,565000000,78500000,329
96,222000000,26800000,185
86,526000000,26000000,238
73,912000000,82800000,228
69,640000000,85300000,376
1,651000000,59300000,329
20,457000000,98400000,174
85,390000000,48700000,415
18,94000000,35100000,87
15,714000000,52500000,394
15,4000000,61900000,53
58,614000000,95100000,297
41,269000000,83700000,428
56,84000000,98400000,279
49,989000000,44400000,34
65,816000000,59300000,317
88,658000000,83500000,304
84,43000000,74500000,359
53,900000000,70900000,3
94,410000000,51600000,268
63,790000000,27000000,307
29,741000000,60800000,26
26,484000000,88000000,417
34,366000000,39700000,237
1,634000000,83200000,188
29,551000000,60900000,451
82,28000000,39900000,358
98,733000000,56900000,179
71,643000000,70300000,469
4,187000000,88100000,143
86,497000000,99900000,417
56,207000000,67100000,335
65,95000000,65200000,42
89,400000000,77300000,173
34,502000000,34200000,379
97,571000000,44700000,429
54,752000000,67900000,215
26,290000000,29600000,165
4,189000000,76300000,466
34,464000000,89800000,115
71,872000000,35300000,404
80,296000000,35300000,159
6,743000000,70900000,430
31,707000000,28800000,435
90,286000000,73300000,476
59,616000000,31700000,372
59,575000000,95000000,54
24,136000000,27500000,428
89,43000000,45300000,337
26,582000000,42900000,476
93,321000000,90700000,340
22,500000000,95200000,382
22,505000000,76600000,439
91,488000000,77900000,302
45,235000000,87200000,159
45,558000000,47600000,89
95,576000000,66000000,44
42,463000000,55800000,149
30,906000000,75300000,353
61,960000000,41200000,212
7,203000000,77200000,275
83,453000000,70900000,445
39,289000000,71600000,105
31,601000000,67400000,108
61,12000000,98500000,269
56,459000000,56600000,378
68,898000000,36300000,398
24,808000000,41600000,96
85,801000000,61900000,142
22,435000000,74700000,222
81,750000000,77900000,320
9,599000000,51200000,129
5,911000000,28200000,65
74,346000000,62500000,216
23,211000000,50300000,120
4,885000000,59900000,303
39,806000000,95300000,206
97,95000000,42200000,91
9,631000000,25200000,353
68,90000000,36300000,58
8,763000000,72800000,173
70,150000000,65400000,146
55,599000000,73300000,255
57,515000000,56200000,299
86,387000000,27200000,429
99,306000000,96400000,372
92,848000000,88200000,434
13,403000000,27500000,459
78,750000000,75200000,379
64,737000000,55400000,65
37,75000000,94100000,167
71,474000000,66500000,219
63,182000000,78300000,347
71,672000000,57800000,295
24,612000000,45400000,49
74,185000000,24000000,140
67,252000000,91700000,164
66,896000000,60600000,256
6,576000000,81700000,368
68,973000000,25100000,379
31,722000000,79600000,155
57,811000000,25000000,72
14,667000000,68900000,419
49,788000000,34500000,128
66,149000000,45300000,294
59,749000000,49600000,309
44,589000000,69800000,379
81,950000000,76400000,79
19,29000000,50200000,274
25,705000000,85100000,265
5,573000000,44500000,387
22,744000000,91000000,260
10,258000000,87400000,309
13,504000000,74500000,388
65,439000000,33900000,462
19,750000000,45800000,47
50,413000000,60700000,34
92,26000000,41000000,22
41,766000000,90000000,375
13,106000000,38300000,60
89,590000000,72000000,56
26,779000000,51800000,290
14,988000000,51700000,434
2,632000000,54800000,202
4,797000000,73600000,373
20,909000000,30500000,82
84,163000000,75700000,388
76,659000000,95300000,462
16,25000000,32400000,1
28,411000000,81800000,19
16,942000000,48000000,243
6,478000000,47500000,428
79,328000000,79000000,160
1,961000000,41200000,304
50,556000000,68900000,458
17,642000000,43700000,339
